unit_id,time,soh,rul_cycles,eol_cycle
BV08TR_0035,33,0.8928959774960301,32,65
BV08TR_0035,34,0.8900617010464638,31,65
BV08TR_0035,35,0.8871041632451565,30,65
BV08TR_0035,36,0.8841055559513481,29,65
BV08TR_0035,37,0.8811186666214064,28,65
BV08TR_0035,38,0.8781589053168806,27,65
BV08TR_0035,39,0.875221200724769,26,65
BV08TR_0035,40,0.8724015122919642,25,65
BV08TR_0035,41,0.8693197335238998,24,65
BV08TR_0035,42,0.866443645909074,23,65
BV08TR_0035,43,0.8633229441438902,22,65
BV08TR_0035,44,0.8603696519009908,21,65
BV08TR_0035,45,0.8573984628040345,20,65
BV08TR_0035,46,0.854569882677469,19,65
BV08TR_0035,47,0.8517039380129825,18,65
BV08TR_0035,48,0.8488440877097041,17,65
BV08TR_0035,49,0.8459880280013372,16,65
BV08TR_0035,50,0.8431528541665291,15,65
BV08TR_0035,51,0.8401106818564472,14,65
BV08TR_0035,52,0.8372125473996532,13,65
BV08TR_0035,53,0.8344775488321082,12,65
BV08TR_0035,54,0.8316285852024482,11,65
BV08TR_0035,55,0.8286605661238061,10,65
BV08TR_0035,56,0.8258454339850878,9,65
BV08TR_0035,57,0.8229614124469385,8,65
BV08TR_0035,58,0.8200330778734884,7,65
BV08TR_0035,59,0.8170842743365939,6,65
BV08TR_0035,60,0.814281876609306,5,65
BV08TR_0035,61,0.8113894680209716,4,65
BV08TR_0035,62,0.8085493124324996,3,65
BV08TR_0035,63,0.8056418047159981,2,65
BV08TR_0035,64,0.8027070576860137,1,65
BV08TR_0035,65,0.799793700500044,0,65
BV08TR_0036,0,1.0478402067730885,110,110
BV08TR_0036,1,1.045667817650365,109,110
BV08TR_0036,2,1.0435760394843545,108,110
BV08TR_0036,3,1.0414264174395595,107,110
BV08TR_0036,4,1.0391589357190876,106,110
BV08TR_0036,5,1.037041680584015,105,110
BV08TR_0036,6,1.0349390151261308,104,110
BV08TR_0036,7,1.032784039105464,103,110
BV08TR_0036,8,1.0305340411580415,102,110
BV08TR_0036,9,1.028328144096685,101,110
BV08TR_0036,10,1.0260837599648727,100,110
BV08TR_0036,11,1.0237598807303645,99,110
BV08TR_0036,12,1.0214979804020214,98,110
BV08TR_0036,13,1.0192049434518076,97,110
BV08TR_0036,14,1.0169617798620065,96,110
BV08TR_0036,15,1.0147474573434365,95,110
BV08TR_0036,16,1.0124823892597152,94,110
BV08TR_0036,17,1.0101874581899999,93,110
BV08TR_0036,18,1.007981336243596,92,110
BV08TR_0036,19,1.0056598290483294,91,110
BV08TR_0036,20,1.003424538234138,90,110
BV08TR_0036,21,1.0011448010542956,89,110
BV08TR_0036,22,0.9988352578838552,88,110
BV08TR_0036,23,0.9965047445333752,87,110
BV08TR_0036,24,0.9942350748828874,86,110
BV08TR_0036,25,0.9918817261214472,85,110
BV08TR_0036,26,0.9896393491043034,84,110
BV08TR_0036,27,0.98732736885264,83,110
BV08TR_0036,28,0.9851122732985965,82,110
BV08TR_0036,29,0.982872031016712,81,110
BV08TR_0036,30,0.980512267587088,80,110
BV08TR_0036,31,0.97807196662675,79,110
BV08TR_0036,32,0.9757977598749644,78,110
BV08TR_0036,33,0.973588247482512,77,110
BV08TR_0036,34,0.971336426225974,76,110
BV08TR_0036,35,0.9690942425656222,75,110
BV08TR_0036,36,0.96675437830946,74,110
BV08TR_0036,37,0.9644213698334875,73,110
BV08TR_0036,38,0.9620726351423005,72,110
BV08TR_0036,39,0.9597819847539925,71,110
BV08TR_0036,40,0.9574472466098678,70,110
BV08TR_0036,41,0.9551570726703312,69,110
BV08TR_0036,42,0.9528459224614856,68,110
BV08TR_0036,43,0.9505014023450208,67,110
BV08TR_0036,44,0.9482133548650586,66,110
BV08TR_0036,45,0.9458761156244418,65,110
BV08TR_0036,46,0.9436439462479508,64,110
BV08TR_0036,47,0.9413742675336978,63,110
BV08TR_0036,48,0.9391682516887688,62,110
BV08TR_0036,49,0.936927864241948,61,110
BV08TR_0036,50,0.9346834283920864,60,110
BV08TR_0036,51,0.932442736731174,59,110
BV08TR_0036,52,0.9302356751081846,58,110
BV08TR_0036,53,0.9279715280493706,57,110
BV08TR_0036,54,0.9257766337222108,56,110
BV08TR_0036,55,0.9235916985806106,55,110
BV08TR_0036,56,0.9214487135251181,54,110
BV08TR_0036,57,0.9193280428005584,53,110
BV08TR_0036,58,0.917107246887455,52,110
BV08TR_0036,59,0.9148640294002484,51,110
BV08TR_0036,60,0.9125604977026286,50,110
BV08TR_0036,61,0.9103581523573212,49,110
BV08TR_0036,62,0.9081261290209814,48,110
BV08TR_0036,63,0.9059477946111295,47,110
BV08TR_0036,64,0.9036551362310085,46,110
BV08TR_0036,65,0.9014717643089484,45,110
BV08TR_0036,66,0.899382903228259,44,110
BV08TR_0036,67,0.8972582741147355,43,110
BV08TR_0036,68,0.8949862878398674,42,110
BV08TR_0036,69,0.8927679497467488,41,110
BV08TR_0036,70,0.8906546205779001,40,110
BV08TR_0036,71,0.8885159290011486,39,110
BV08TR_0036,72,0.88629567166092,38,110
BV08TR_0036,73,0.8839798520435918,37,110
BV08TR_0036,74,0.881731040677528,36,110
BV08TR_0036,75,0.8795364280506124,35,110
BV08TR_0036,76,0.877361939788152,34,110
BV08TR_0036,77,0.8749725164134451,33,110
BV08TR_0036,78,0.8728537650411144,32,110
BV08TR_0036,79,0.8707258666552242,31,110
BV08TR_0036,80,0.8684440775679115,30,110
BV08TR_0036,81,0.8662155959446862,29,110
BV08TR_0036,82,0.8639031069433005,28,110
BV08TR_0036,83,0.8616010923745536,27,110
BV08TR_0036,84,0.859388830105538,26,110
BV08TR_0036,85,0.8571848571766238,25,110
BV08TR_0036,86,0.8549605963857906,24,110
BV08TR_0036,87,0.8527916489103454,23,110
BV08TR_0036,88,0.8504577442681097,22,110
BV08TR_0036,89,0.8482138431053166,21,110
BV08TR_0036,90,0.8458493946614032,20,110
BV08TR_0036,91,0.8436052969277485,19,110
BV08TR_0036,92,0.8412693771460269,18,110
BV08TR_0036,93,0.8390655386408029,17,110
BV08TR_0036,94,0.8367613256349375,16,110
BV08TR_0036,95,0.8344602377361116,15,110
BV08TR_0036,96,0.8320318588696461,14,110
BV08TR_0036,97,0.8296859282869764,13,110
BV08TR_0036,98,0.8275288764526608,12,110
BV08TR_0036,99,0.8252819960358909,11,110
BV08TR_0036,100,0.8229943586584776,10,110
BV08TR_0036,101,0.8207353561852105,9,110
BV08TR_0036,102,0.8183291387488532,8,110
BV08TR_0036,103,0.816038001025363,7,110
BV08TR_0036,104,0.8137399192017633,6,110
BV08TR_0036,105,0.8113300321282626,5,110
BV08TR_0036,106,0.809066187989824,4,110
BV08TR_0036,107,0.8067167954368054,3,110
BV08TR_0036,108,0.8044328771423892,2,110
BV08TR_0036,109,0.802048272445345,1,110
BV08TR_0036,110,0.7997145827681033,0,110
BV08TR_0037,0,0.9500865324094372,54,54
BV08TR_0037,1,0.947355676141912,53,54
BV08TR_0037,2,0.9445526108377958,52,54
BV08TR_0037,3,0.941798572122064,51,54
BV08TR_0037,4,0.9389933558125916,50,54
BV08TR_0037,5,0.9362317820454698,49,54
BV08TR_0037,6,0.933532679620982,48,54
BV08TR_0037,7,0.9307263017762918,47,54
BV08TR_0037,8,0.927886060867214,46,54
BV08TR_0037,9,0.9250310789506045,45,54
BV08TR_0037,10,0.9221393284919512,44,54
BV08TR_0037,11,0.9193254288145505,43,54
BV08TR_0037,12,0.9165281122569008,42,54
BV08TR_0037,13,0.9137144566134108,41,54
BV08TR_0037,14,0.9109316020420704,40,54
BV08TR_0037,15,0.9080848761746155,39,54
BV08TR_0037,16,0.9052273493570295,38,54
BV08TR_0037,17,0.9024769795777764,37,54
BV08TR_0037,18,0.8997149727282628,36,54
BV08TR_0037,19,0.8967925426409813,35,54
BV08TR_0037,20,0.89384638562278,34,54
BV08TR_0037,21,0.8910789906073523,33,54
BV08TR_0037,22,0.8882853082690665,32,54
BV08TR_0037,23,0.8854318902290224,31,54
BV08TR_0037,24,0.8826692011807672,30,54
BV08TR_0037,25,0.8797898428744497,29,54
BV08TR_0037,26,0.8768552506504148,28,54
BV08TR_0037,27,0.8741600460494124,27,54
BV08TR_0037,28,0.871468235931678,26,54
BV08TR_0037,29,0.8686017931549844,25,54
BV08TR_0037,30,0.8657898428473426,24,54
BV08TR_0037,31,0.8630737196583177,23,54
BV08TR_0037,32,0.8602060242945144,22,54
BV08TR_0037,33,0.8573899351742446,21,54
BV08TR_0037,34,0.8546354134970696,20,54
BV08TR_0037,35,0.851864548521977,19,54
BV08TR_0037,36,0.8490762016080288,18,54
BV08TR_0037,37,0.8463023600821228,17,54
BV08TR_0037,38,0.843469799724855,16,54
BV08TR_0037,39,0.8405555572863684,15,54
BV08TR_0037,40,0.8377995255075394,14,54
BV08TR_0037,41,0.8350189273935236,13,54
BV08TR_0037,42,0.8323805615951058,12,54
BV08TR_0037,43,0.8297034110646055,11,54
BV08TR_0037,44,0.8269457601538619,10,54
BV08TR_0037,45,0.8241388767045845,9,54
BV08TR_0037,46,0.8213432678401953,8,54
BV08TR_0037,47,0.8185144112788795,7,54
BV08TR_0037,48,0.8157204605808231,6,54
BV08TR_0037,49,0.8130672320514643,5,54
BV08TR_0037,50,0.810393475013444,4,54
BV08TR_0037,51,0.8075969516851219,3,54
BV08TR_0037,52,0.804958145734396,2,54
BV08TR_0037,53,0.8022433378974414,1,54
BV08TR_0037,54,0.7996267319533013,0,54
BV08TR_0038,0,0.9559415620315448,66,66
BV08TR_0038,1,0.9537923893986028,65,66
BV08TR_0038,2,0.9515370345008038,64,66
BV08TR_0038,3,0.9493217216382392,63,66
BV08TR_0038,4,0.9470673191400122,62,66
BV08TR_0038,5,0.9447883369924065,61,66
BV08TR_0038,6,0.9425552598458626,60,66
BV08TR_0038,7,0.940381042610774,59,66
BV08TR_0038,8,0.9381084063767532,58,66
BV08TR_0038,9,0.935906493219126,57,66
BV08TR_0038,10,0.9337112957310286,56,66
BV08TR_0038,11,0.9314236252510426,55,66
BV08TR_0038,12,0.9291349346383844,54,66
BV08TR_0038,13,0.9269245221027094,53,66
BV08TR_0038,14,0.9245927635040464,52,66
BV08TR_0038,15,0.9223565377872924,51,66
BV08TR_0038,16,0.9200346920034747,50,66
BV08TR_0038,17,0.9178364956149174,49,66
BV08TR_0038,18,0.9156075335716164,48,66
BV08TR_0038,19,0.9133927500879634,47,66
BV08TR_0038,20,0.9109473125998074,46,66
BV08TR_0038,21,0.9087938669878024,45,66
BV08TR_0038,22,0.9065147746926971,44,66
BV08TR_0038,23,0.9042386176197558,43,66
BV08TR_0038,24,0.9019523873249278,42,66
BV08TR_0038,25,0.8997075066020614,41,66
BV08TR_0038,26,0.8974691040475131,40,66
BV08TR_0038,27,0.8951971668029066,39,66
BV08TR_0038,28,0.8928788283235114,38,66
BV08TR_0038,29,0.8905406110449355,37,66
BV08TR_0038,30,0.8882197122293143,36,66
BV08TR_0038,31,0.8859981970980797,35,66
BV08TR_0038,32,0.8838169898036141,34,66
BV08TR_0038,33,0.8816154630837238,33,66
BV08TR_0038,34,0.8793558399547059,32,66
BV08TR_0038,35,0.8771585476762868,31,66
BV08TR_0038,36,0.8749342422982385,30,66
BV08TR_0038,37,0.8727464419898752,29,66
BV08TR_0038,38,0.8705396166827484,28,66
BV08TR_0038,39,0.8682286931651918,27,66
BV08TR_0038,40,0.8660029830039576,26,66
BV08TR_0038,41,0.8637517945401046,25,66
BV08TR_0038,42,0.8615350359028255,24,66
BV08TR_0038,43,0.8593420144357699,23,66
BV08TR_0038,44,0.8571244797961262,22,66
BV08TR_0038,45,0.8549980998138339,21,66
BV08TR_0038,46,0.8528893472543402,20,66
BV08TR_0038,47,0.8501903123534938,19,66
BV08TR_0038,48,0.8475574524041276,18,66
BV08TR_0038,49,0.8448351909581143,17,66
BV08TR_0038,50,0.842103621853403,16,66
BV08TR_0038,51,0.8393436008947578,15,66
BV08TR_0038,52,0.8367426459898136,14,66
BV08TR_0038,53,0.834121083588221,13,66
BV08TR_0038,54,0.8314828461139198,12,66
BV08TR_0038,55,0.8288076341328624,11,66
BV08TR_0038,56,0.8261610004364157,10,66
BV08TR_0038,57,0.8234617278938742,9,66
BV08TR_0038,58,0.8209212012439658,8,66
BV08TR_0038,59,0.8182852815572494,7,66
BV08TR_0038,60,0.815623929110935,6,66
BV08TR_0038,61,0.812814354629973,5,66
BV08TR_0038,62,0.8101328559039518,4,66
BV08TR_0038,63,0.8073357653793762,3,66
BV08TR_0038,64,0.8046904627664998,2,66
BV08TR_0038,65,0.8020725636577298,1,66
BV08TR_0038,66,0.7994150163812265,0,66
BV08TR_0039,0,0.9703896007889136,83,83
BV08TR_0039,1,0.9683624085769625,82,83
BV08TR_0039,2,0.9663788510978915,81,83
BV08TR_0039,3,0.9643356877677148,80,83
BV08TR_0039,4,0.9622273695265406,79,83
BV08TR_0039,5,0.9601695544515704,78,83
BV08TR_0039,6,0.958079796954034,77,83
BV08TR_0039,7,0.9560449011708464,76,83
BV08TR_0039,8,0.9538395407293307,75,83
BV08TR_0039,9,0.9517600877280672,74,83
BV08TR_0039,10,0.9497029714151602,73,83
BV08TR_0039,11,0.947606460930766,72,83
BV08TR_0039,12,0.9454743506902492,71,83
BV08TR_0039,13,0.9433503216516234,70,83
BV08TR_0039,14,0.9412316573711732,69,83
BV08TR_0039,15,0.9391460937055228,68,83
BV08TR_0039,16,0.9371632703682466,67,83
BV08TR_0039,17,0.9350187095668882,66,83
BV08TR_0039,18,0.9328458261622026,65,83
BV08TR_0039,19,0.9306780548693636,64,83
BV08TR_0039,20,0.9284707400996112,63,83
BV08TR_0039,21,0.9263978834247325,62,83
BV08TR_0039,22,0.9242811283291829,61,83
BV08TR_0039,23,0.9221598007212892,60,83
BV08TR_0039,24,0.919984158842392,59,83
BV08TR_0039,25,0.917837028767158,58,83
BV08TR_0039,26,0.915617662827552,57,83
BV08TR_0039,27,0.913515256828459,56,83
BV08TR_0039,28,0.911365466160757,55,83
BV08TR_0039,29,0.9092620266234042,54,83
BV08TR_0039,30,0.907169415120186,53,83
BV08TR_0039,31,0.9050732331025905,52,83
BV08TR_0039,32,0.9030844724935598,51,83
BV08TR_0039,33,0.9009959779670812,50,83
BV08TR_0039,34,0.898944336223108,49,83
BV08TR_0039,35,0.8967865203024946,48,83
BV08TR_0039,36,0.8947078463152769,47,83
BV08TR_0039,37,0.8925521351525717,46,83
BV08TR_0039,38,0.890459940256415,45,83
BV08TR_0039,39,0.8884610054259878,44,83
BV08TR_0039,40,0.8863873595089218,43,83
BV08TR_0039,41,0.884190628942168,42,83
BV08TR_0039,42,0.8821484222840092,41,83
BV08TR_0039,43,0.8801022709659212,40,83
BV08TR_0039,44,0.8780744012546126,39,83
BV08TR_0039,45,0.8760864536507604,38,83
BV08TR_0039,46,0.8740315173744846,37,83
BV08TR_0039,47,0.871973310562716,36,83
BV08TR_0039,48,0.8699030216223985,35,83
BV08TR_0039,49,0.8678725558058973,34,83
BV08TR_0039,50,0.8658695804639255,33,83
BV08TR_0039,51,0.86390989566335,32,83
BV08TR_0039,52,0.8618375248734773,31,83
BV08TR_0039,53,0.8598113182365674,30,83
BV08TR_0039,54,0.857794483028785,29,83
BV08TR_0039,55,0.8557466930144269,28,83
BV08TR_0039,56,0.8538211116234081,27,83
BV08TR_0039,57,0.8516941219941168,26,83
BV08TR_0039,58,0.8497138561171801,25,83
BV08TR_0039,59,0.8476292823228632,24,83
BV08TR_0039,60,0.845630323503788,23,83
BV08TR_0039,61,0.843596937867209,22,83
BV08TR_0039,62,0.8416921270990544,21,83
BV08TR_0039,63,0.8396785424016892,20,83
BV08TR_0039,64,0.8376076235544926,19,83
BV08TR_0039,65,0.8356019884178677,18,83
BV08TR_0039,66,0.8335401985029453,17,83
BV08TR_0039,67,0.8315012680520708,16,83
BV08TR_0039,68,0.8295114306325294,15,83
BV08TR_0039,69,0.8274880324180175,14,83
BV08TR_0039,70,0.8254649009536038,13,83
BV08TR_0039,71,0.8234438534961508,12,83
BV08TR_0039,72,0.8214610110252334,11,83
BV08TR_0039,73,0.8194223888348656,10,83
BV08TR_0039,74,0.817247756962415,9,83
BV08TR_0039,75,0.8151243050549098,8,83
BV08TR_0039,76,0.8130821093200541,7,83
BV08TR_0039,77,0.8109915378808578,6,83
BV08TR_0039,78,0.8089127209022522,5,83
BV08TR_0039,79,0.8068078844191165,4,83
BV08TR_0039,80,0.8047364495978298,3,83
BV08TR_0039,81,0.8027221519278968,2,83
BV08TR_0039,82,0.800593085298823,1,83
BV08TR_0039,83,0.7984631878458539,0,83
BV08TR_0040,0,0.9997001826736565,86,86
BV08TR_0040,1,0.9976858118866098,85,86
BV08TR_0040,2,0.9956289027798492,84,86
BV08TR_0040,3,0.9935415651763618,83,86
BV08TR_0040,4,0.9914036953599248,82,86
BV08TR_0040,5,0.989355672753845,81,86
BV08TR_0040,6,0.987246036341766,80,86
BV08TR_0040,7,0.9851933700747124,79,86
BV08TR_0040,8,0.9831699824902685,78,86
BV08TR_0040,9,0.981137739232604,77,86
BV08TR_0040,10,0.9791041609235025,76,86
BV08TR_0040,11,0.977067544682717,75,86
BV08TR_0040,12,0.9749622238358832,74,86
BV08TR_0040,13,0.9729389867273064,73,86
BV08TR_0040,14,0.9708793030653186,72,86
BV08TR_0040,15,0.968810264793093,71,86
BV08TR_0040,16,0.966814077453419,70,86
BV08TR_0040,17,0.9647227903662068,69,86
BV08TR_0040,18,0.9626951274855816,68,86
BV08TR_0040,19,0.9607263172684322,67,86
BV08TR_0040,20,0.9587082355633262,66,86
BV08TR_0040,21,0.9567461305557808,65,86
BV08TR_0040,22,0.9547098201627845,64,86
BV08TR_0040,23,0.9525774445054068,63,86
BV08TR_0040,24,0.950584959036852,62,86
BV08TR_0040,25,0.9485717661270455,61,86
BV08TR_0040,26,0.9465604097821722,60,86
BV08TR_0040,27,0.9445112523303963,59,86
BV08TR_0040,28,0.9424812415575006,58,86
BV08TR_0040,29,0.940452409451584,57,86
BV08TR_0040,30,0.9384407652228965,56,86
BV08TR_0040,31,0.9364069402966324,55,86
BV08TR_0040,32,0.9342893601012552,54,86
BV08TR_0040,33,0.9322162234300722,53,86
BV08TR_0040,34,0.9301603444088364,52,86
BV08TR_0040,35,0.927973051481498,51,86
BV08TR_0040,36,0.9258133092659865,50,86
BV08TR_0040,37,0.923707521391268,49,86
BV08TR_0040,38,0.921705305767419,48,86
BV08TR_0040,39,0.919681866383626,47,86
BV08TR_0040,40,0.9175993443654012,46,86
BV08TR_0040,41,0.9155636853043495,45,86
BV08TR_0040,42,0.9133568530098864,44,86
BV08TR_0040,43,0.9112620863639315,43,86
BV08TR_0040,44,0.909173602462238,42,86
BV08TR_0040,45,0.907114466362084,41,86
BV08TR_0040,46,0.9049837318804368,40,86
BV08TR_0040,47,0.902885828743651,39,86
BV08TR_0040,48,0.900848676251737,38,86
BV08TR_0040,49,0.8987780616426506,37,86
BV08TR_0040,50,0.8967007776080294,36,86
BV08TR_0040,51,0.8944925160909939,35,86
BV08TR_0040,52,0.8923836958933136,34,86
BV08TR_0040,53,0.8902290820709013,33,86
BV08TR_0040,54,0.8882057286317926,32,86
BV08TR_0040,55,0.8860583900218532,31,86
BV08TR_0040,56,0.8839112940124842,30,86
BV08TR_0040,57,0.881755489987599,29,86
BV08TR_0040,58,0.8796777266359729,28,86
BV08TR_0040,59,0.8775352534876789,27,86
BV08TR_0040,60,0.8754086875673215,26,86
BV08TR_0040,61,0.8732359563860591,25,86
BV08TR_0040,62,0.8701370214250486,24,86
BV08TR_0040,63,0.8671388712763084,23,86
BV08TR_0040,64,0.8640075829841326,22,86
BV08TR_0040,65,0.8608696398508049,21,86
BV08TR_0040,66,0.857824819198711,20,86
BV08TR_0040,67,0.8547796873592854,19,86
BV08TR_0040,68,0.8517412827070848,18,86
BV08TR_0040,69,0.848663527940736,17,86
BV08TR_0040,70,0.8454806813697169,16,86
BV08TR_0040,71,0.8423602449114624,15,86
BV08TR_0040,72,0.8394475317675475,14,86
BV08TR_0040,73,0.8365141815548705,13,86
BV08TR_0040,74,0.8336094619694465,12,86
BV08TR_0040,75,0.8306381477940398,11,86
BV08TR_0040,76,0.8277047592289573,10,86
BV08TR_0040,77,0.8246265037229344,9,86
BV08TR_0040,78,0.8216631597136903,8,86
BV08TR_0040,79,0.818672815654749,7,86
BV08TR_0040,80,0.8156335421601209,6,86
BV08TR_0040,81,0.8126148722304202,5,86
BV08TR_0040,82,0.8096455684114668,4,86
BV08TR_0040,83,0.8067912138463865,3,86
BV08TR_0040,84,0.8037569870513978,2,86
BV08TR_0040,85,0.800793285824059,1,86
BV08TR_0040,86,0.7977556998016097,0,86
BV08TR_0041,0,1.0009481639950324,64,64
BV08TR_0041,1,0.9979363632753702,63,64
BV08TR_0041,2,0.9949949902845565,62,64
BV08TR_0041,3,0.9919714364585888,61,64
BV08TR_0041,4,0.989078990153972,60,64
BV08TR_0041,5,0.9861186745349918,59,64
BV08TR_0041,6,0.9829834578377638,58,64
BV08TR_0041,7,0.9799920829936548,57,64
BV08TR_0041,8,0.9770883532198595,56,64
BV08TR_0041,9,0.9740833277220554,55,64
BV08TR_0041,10,0.97104597886341,54,64
BV08TR_0041,11,0.9680328724254166,53,64
BV08TR_0041,12,0.9649979582946921,52,64
BV08TR_0041,13,0.9618709365706924,51,64
BV08TR_0041,14,0.9588902870964646,50,64
BV08TR_0041,15,0.9559547911468592,49,64
BV08TR_0041,16,0.9530189881945642,48,64
BV08TR_0041,17,0.9499679746229472,47,64
BV08TR_0041,18,0.94690983547885,46,64
BV08TR_0041,19,0.9438210533677958,45,64
BV08TR_0041,20,0.940976423513617,44,64
BV08TR_0041,21,0.9379146721664497,43,64
BV08TR_0041,22,0.9348502567383944,42,64
BV08TR_0041,23,0.931874660171966,41,64
BV08TR_0041,24,0.9290631690181328,40,64
BV08TR_0041,25,0.926099220760084,39,64
BV08TR_0041,26,0.923345402829735,38,64
BV08TR_0041,27,0.92057057658192,37,64
BV08TR_0041,28,0.9175593877582754,36,64
BV08TR_0041,29,0.9145490072726586,35,64
BV08TR_0041,30,0.9117252029549446,34,64
BV08TR_0041,31,0.9090192516245085,33,64
BV08TR_0041,32,0.9061232919662926,32,64
BV08TR_0041,33,0.9031783968529992,31,64
BV08TR_0041,34,0.9002996456311236,30,64
BV08TR_0041,35,0.8975024522366035,29,64
BV08TR_0041,36,0.8945426467465613,28,64
BV08TR_0041,37,0.8917387222486354,27,64
BV08TR_0041,38,0.8889741643580491,26,64
BV08TR_0041,39,0.8860701980444218,25,64
BV08TR_0041,40,0.8831909488123008,24,64
BV08TR_0041,41,0.8804148433158074,23,64
BV08TR_0041,42,0.8768676416771779,22,64
BV08TR_0041,43,0.8734376811863748,21,64
BV08TR_0041,44,0.8698606101540237,20,64
BV08TR_0041,45,0.8662844385282107,19,64
BV08TR_0041,46,0.8627922287934154,18,64
BV08TR_0041,47,0.8593047608647512,17,64
BV08TR_0041,48,0.8558347211700419,16,64
BV08TR_0041,49,0.8521277717184552,15,64
BV08TR_0041,50,0.8485095908908873,14,64
BV08TR_0041,51,0.8452180255743177,13,64
BV08TR_0041,52,0.8416853629309696,12,64
BV08TR_0041,53,0.8381111433798552,11,64
BV08TR_0041,54,0.8346829326072287,10,64
BV08TR_0041,55,0.8310622831590947,9,64
BV08TR_0041,56,0.8274856990163922,8,64
BV08TR_0041,57,0.8238242066966622,7,64
BV08TR_0041,58,0.8202272695859318,6,64
BV08TR_0041,59,0.8166575322016438,5,64
BV08TR_0041,60,0.8131129326186042,4,64
BV08TR_0041,61,0.8092862726202547,3,64
BV08TR_0041,62,0.8057876175055775,2,64
BV08TR_0041,63,0.8021312105902082,1,64
BV08TR_0041,64,0.7985688564119957,0,64
BV08TR_0042,0,0.9811678185227464,71,71
BV08TR_0042,1,0.9786315342233706,70,71
BV08TR_0042,2,0.9760020519427688,69,71
BV08TR_0042,3,0.9734189111767438,68,71
BV08TR_0042,4,0.9708583261114545,67,71
BV08TR_0042,5,0.9683300624963203,66,71
BV08TR_0042,6,0.965792189049566,65,71
BV08TR_0042,7,0.963242777820278,64,71
BV08TR_0042,8,0.9606557229597998,63,71
BV08TR_0042,9,0.9581590092676545,62,71
BV08TR_0042,10,0.9557060679041414,61,71
BV08TR_0042,11,0.9530961732885005,60,71
BV08TR_0042,12,0.9506312447730584,59,71
BV08TR_0042,13,0.9480090953381832,58,71
BV08TR_0042,14,0.9454701719060172,57,71
BV08TR_0042,15,0.9429425179036646,56,71
BV08TR_0042,16,0.940352125407688,55,71
BV08TR_0042,17,0.9377354678751555,54,71
BV08TR_0042,18,0.9351915273566028,53,71
BV08TR_0042,19,0.9326327014644762,52,71
BV08TR_0042,20,0.9302115943359242,51,71
BV08TR_0042,21,0.927667125631072,50,71
BV08TR_0042,22,0.925137081580575,49,71
BV08TR_0042,23,0.9226596832769328,48,71
BV08TR_0042,24,0.920194901262954,47,71
BV08TR_0042,25,0.9177935651333354,46,71
BV08TR_0042,26,0.9153078707039315,45,71
BV08TR_0042,27,0.9129230804683854,44,71
BV08TR_0042,28,0.910370829192407,43,71
BV08TR_0042,29,0.9077694138800155,42,71
BV08TR_0042,30,0.9052266389156508,41,71
BV08TR_0042,31,0.902607535229871,40,71
BV08TR_0042,32,0.9001527165945516,39,71
BV08TR_0042,33,0.8976766049551415,38,71
BV08TR_0042,34,0.8952373067948821,37,71
BV08TR_0042,35,0.8927126373270055,36,71
BV08TR_0042,36,0.8900911737015534,35,71
BV08TR_0042,37,0.887444781582914,34,71
BV08TR_0042,38,0.8849403481817143,33,71
BV08TR_0042,39,0.8824211916145942,32,71
BV08TR_0042,40,0.8798315884811438,31,71
BV08TR_0042,41,0.8772232059004236,30,71
BV08TR_0042,42,0.8745911219487592,29,71
BV08TR_0042,43,0.871941455975657,28,71
BV08TR_0042,44,0.869360802501267,27,71
BV08TR_0042,45,0.8667182045933387,26,71
BV08TR_0042,46,0.864093299269998,25,71
BV08TR_0042,47,0.8615340587693965,24,71
BV08TR_0042,48,0.8588523576594309,23,71
BV08TR_0042,49,0.8563085089312698,22,71
BV08TR_0042,50,0.8537260870111305,21,71
BV08TR_0042,51,0.8510133858942838,20,71
BV08TR_0042,52,0.8484066644184765,19,71
BV08TR_0042,53,0.8457555397783195,18,71
BV08TR_0042,54,0.8430545965454606,17,71
BV08TR_0042,55,0.8404056738359366,16,71
BV08TR_0042,56,0.8378013303675464,15,71
BV08TR_0042,57,0.8351944423248453,14,71
BV08TR_0042,58,0.8324834436417226,13,71
BV08TR_0042,59,0.8298693499441091,12,71
BV08TR_0042,60,0.8271963602900088,11,71
BV08TR_0042,61,0.8245413512525581,10,71
BV08TR_0042,62,0.8219755825835242,9,71
BV08TR_0042,63,0.8194347211129478,8,71
BV08TR_0042,64,0.8168013403134655,7,71
BV08TR_0042,65,0.8142776898416408,6,71
BV08TR_0042,66,0.811694507139354,5,71
BV08TR_0042,67,0.8091025272444428,4,71
BV08TR_0042,68,0.8063733495724539,3,71
BV08TR_0042,69,0.8037081552258739,2,71
BV08TR_0042,70,0.8011862157309755,1,71
BV08TR_0042,71,0.798594829740856,0,71
BV08TR_0043,0,1.0292327531596126,100,100
BV08TR_0043,1,1.0269330402396637,99,100
BV08TR_0043,2,1.024759676899771,98,100
BV08TR_0043,3,1.0224437524217744,97,100
BV08TR_0043,4,1.020255003825756,96,100
BV08TR_0043,5,1.0180378821497627,95,100
BV08TR_0043,6,1.0157852129654403,94,100
BV08TR_0043,7,1.01360010266384,93,100
BV08TR_0043,8,1.011322274925581,92,100
BV08TR_0043,9,1.0089934145773225,91,100
BV08TR_0043,10,1.0068202429583883,90,100
BV08TR_0043,11,1.004575557877634,89,100
